_id	user	session_id	date	ua	screen	screenh	windoww	windowh	documentw	documenth
5e4ea9404d1e4ccaca608cde	User4	366886670	2020-02-20 16:44:00.497264	Mozilla/5.0 (Linux; Android 8.0.0; F5121) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36	360	640	360	512	360	512
5e4eb8ed4d1e4ccaca6097b8	Alluserspreauth	366888448	2020-02-20 17:50:53.299468	Mozilla/5.0 (Linux; Android 8.0.0; F5121) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36	360	640	360	512	360	588
5e4eb9164d1e4ccaca6098cb	User4	366888473	2020-02-20 17:51:34.519748	Mozilla/5.0 (Linux; Android 8.0.0; F5121) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36	360	640	360	512	360	512
5e4ec1694d1e4ccaca60997f	Alluserspreauth	366889354	2020-02-20 18:27:05.656094	Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1	375	667	375	553	375	553
5e4ec16e4d1e4ccaca609982	User7	366889357	2020-02-20 18:27:10.305218	Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1	375	667	375	553	375	587
5e4ec1734d1e4ccaca609993	User7	366889360	2020-02-20 18:27:15.365513	Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1	375	667	375	553	375	553
5e4ecfb54d1e4ccaca609b96	User1	366890835	2020-02-20 19:28:05.112483	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4eddec4d1e4ccaca609ba2	Alluserspreauth	366892290	2020-02-20 20:28:44.179767	Mozilla/5.0 (Linux; Android 8.0.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Mobile Safari/537.36	360	640	360	518	360	588
5e4ee8a94d1e4ccaca609bdb	User4	366893489	2020-02-20 21:14:33.247033	Mozilla/5.0 (Linux; Android 8.0.0; F5121) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36	360	640	360	512	360	512
5e4eea604d1e4ccaca609f75	User4	366893714	2020-02-20 21:21:52.248188	Mozilla/5.0 (Linux; Android 8.0.0; F5121) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36	360	640	360	512	360	512
5e4ef08b4d1e4ccaca609fa8	Alluserspreauth	366894362	2020-02-20 21:48:11.777811	Mozilla/5.0 (Linux; Android 8.0.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Mobile Safari/537.36	360	640	360	518	360	588
5e4f88c64d1e4ccaca609fec	Alluserspreauth	366910020	2020-02-21 08:37:42.935044	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	263	360	588
5e4f88d14d1e4ccaca60a064	User1	366910028	2020-02-21 08:37:53.702408	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4f89824d1e4ccaca60a0ed	User1	366910103	2020-02-21 08:40:50.012066	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4f898a4d1e4ccaca60a113	Alluserspreauth	366910108	2020-02-21 08:40:58.849221	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36	1536	864	1536	754	1536	754
5e4f89924d1e4ccaca60a153	User1	366910115	2020-02-21 08:41:06.883585	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36	1536	864	1536	754	1536	754
5e4f8ad74d1e4ccaca60a2ae	Alluserspreauth	366910322	2020-02-21 08:46:31.891985	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36	1536	864	1536	754	1536	754
5e4f977f4d1e4ccaca60a2b5	Alluserspreauth	366911665	2020-02-21 09:40:31.937306	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e4f979a4d1e4ccaca60a320	User1	366911682	2020-02-21 09:40:58.907241	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e4f9b074d1e4ccaca60a5bb	Alluserspreauth	366912208	2020-02-21 09:55:35.975775	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e4f9b1a4d1e4ccaca60a5ec	User3	366912220	2020-02-21 09:55:54.083821	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e4f9b4e4d1e4ccaca60a5f0	User3	366912256	2020-02-21 09:56:46.769257	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e4f9dd84d1e4ccaca60abbe	User1	366912773	2020-02-21 10:07:36.538020	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4f9dda4d1e4ccaca60abdc	Alluserspreauth	366912775	2020-02-21 10:07:38.800006	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4f9ddf4d1e4ccaca60ac0e	Alluserspreauth	366912782	2020-02-21 10:07:43.932266	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	588
5e4f9de84d1e4ccaca60ac9a	User6	366912793	2020-02-21 10:07:52.043992	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4f9e034d1e4ccaca60adba	User11	366912821	2020-02-21 10:08:19.529038	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4f9ebe4d1e4ccaca60b264	Alluserspreauth	366913008	2020-02-21 10:11:26.905108	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4f9ed84d1e4ccaca60b312	User9	366913035	2020-02-21 10:11:52.518300	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4f9f814d1e4ccaca60b447	User9	366913200	2020-02-21 10:14:41.191705	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4f9f864d1e4ccaca60b46f	User9	366913207	2020-02-21 10:14:46.303016	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4f9f984d1e4ccaca60b546	Alluserspreauth	366913230	2020-02-21 10:15:04.078909	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4f9fe14d1e4ccaca60b822	User5	366913319	2020-02-21 10:16:17.255913	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4f9fe64d1e4ccaca60b874	User5	366913325	2020-02-21 10:16:22.409262	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4f9ff94d1e4ccaca60ba76	User2	366913348	2020-02-21 10:16:41.674038	Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1856	919	1856	919
5e4fa00b4d1e4ccaca60bc7c	User8	366913373	2020-02-21 10:16:59.856908	Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1856	919	1856	919
5e4fa0d14d1e4ccaca60cf4b	Alluserspreauth	366913628	2020-02-21 10:20:17.621965	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4fa0dd4d1e4ccaca60d06f	User3	366913646	2020-02-21 10:20:29.641564	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4fa22a4d1e4ccaca60dc4f	User11	366914070	2020-02-21 10:26:02.107984	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4fa3bd4d1e4ccaca60eea5	Alluserspreauth	366914623	2020-02-21 10:32:45.831851	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e4fa3c74d1e4ccaca60eeb6	User5	366914634	2020-02-21 10:32:55.071633	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e4fa4894d1e4ccaca60f7bd	Alluserspreauth	366914900	2020-02-21 10:36:09.689397	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	355	360	588
5e4fa4ab4d1e4ccaca60f931	Alluserspreauth	366914947	2020-02-21 10:36:43.323331	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fa4b44d1e4ccaca60f9b3	User6	366914961	2020-02-21 10:36:52.899368	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fa4cb4d1e4ccaca60fb13	User9	366914995	2020-02-21 10:37:15.915065	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fa4e04d1e4ccaca60fc12	User9	366915030	2020-02-21 10:37:36.360153	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fa7834d1e4ccaca610952	User8	366916048	2020-02-21 10:48:51.550354	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa7894d1e4ccaca610977	Alluserspreauth	366916058	2020-02-21 10:48:57.306859	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa7ac4d1e4ccaca610a10	User3	366916113	2020-02-21 10:49:32.381572	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa7e34d1e4ccaca610c7b	Alluserspreauth	366916191	2020-02-21 10:50:27.634500	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fa87c4d1e4ccaca610e9c	User6	366916394	2020-02-21 10:53:00.098812	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1889	2423
5e4fa88b4d1e4ccaca610ed3	User9	366916411	2020-02-21 10:53:15.041197	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fa88b4d1e4ccaca610ee8	User6	366916413	2020-02-21 10:53:15.408812	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fa8944d1e4ccaca610f04	User2	366916425	2020-02-21 10:53:24.382877	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fa89a4d1e4ccaca610f4f	User2	366916435	2020-02-21 10:53:30.242899	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fa8ff4d1e4ccaca611579	Alluserspreauth	366916598	2020-02-21 10:55:11.171933	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa9084d1e4ccaca61160d	User7	366916610	2020-02-21 10:55:20.139664	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa9224d1e4ccaca6117d7	Alluserspreauth	366916656	2020-02-21 10:55:46.737723	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fa9324d1e4ccaca6119fe	User8	366916682	2020-02-21 10:56:02.651438	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fa94d4d1e4ccaca611c27	User10	366916723	2020-02-21 10:56:29.253903	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36	1600	900	1600	789	1600	789
5e4fa96f4d1e4ccaca611f04	User8	366916785	2020-02-21 10:57:03.559875	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36	1600	900	1600	789	1600	789
5e4fa9704d1e4ccaca611f07	Alluserspreauth	366916786	2020-02-21 10:57:04.037346	Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1856	919	1856	919
5e4fa9704d1e4ccaca611f14	User6	366916787	2020-02-21 10:57:04.101439	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa9764d1e4ccaca611f39	User6	366916796	2020-02-21 10:57:10.133227	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fa9d24d1e4ccaca6125a8	Alluserspreauth	366916944	2020-02-21 10:58:42.799691	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fa9db4d1e4ccaca612681	User11	366916957	2020-02-21 10:58:51.135201	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4faa5b4d1e4ccaca612ab4	Alluserspreauth	366917158	2020-02-21 11:00:59.148535	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36	1600	900	1600	789	1600	789
5e4fae274d1e4ccaca612ee2	Alluserspreauth	366918424	2020-02-21 11:17:11.538084	Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	375	812	375	563	375	635
5e4fae734d1e4ccaca612f4a	User9	366918519	2020-02-21 11:18:27.213930	Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	375	812	375	383	375	635
5e4fb3b84d1e4ccaca61386a	Alluserspreauth	366920046	2020-02-21 11:40:56.561856	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4fb3e14d1e4ccaca61389f	User1	366920096	2020-02-21 11:41:37.627986	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4fbad94d1e4ccaca613e82	User5	366922025	2020-02-21 12:11:21.679029	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fbade4d1e4ccaca613e90	User5	366922031	2020-02-21 12:11:26.869556	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fbcdb4d1e4ccaca614157	Alluserspreauth	366922540	2020-02-21 12:19:55.340106	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763	2560	1440	2560	1289	2560	1290
5e4fbd0b4d1e4ccaca61424f	User5	366922597	2020-02-21 12:20:43.528148	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763	2560	1440	2560	1289	2560	1290
5e4fbe904d1e4ccaca6148b7	User8	366923064	2020-02-21 12:27:12.803587	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fbeb04d1e4ccaca6148e6	User9	366923109	2020-02-21 12:27:44.977914	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1760	990	1699	872	1699	872
5e4fbef64d1e4ccaca614947	Alluserspreauth	366923206	2020-02-21 12:28:54.226039	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	900	1853	900
5e4fbf024d1e4ccaca614988	User10	366923221	2020-02-21 12:29:06.451004	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	900	1853	900
5e4fc00f4d1e4ccaca615ac8	Alluserspreauth	366923544	2020-02-21 12:33:35.925273	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763	2560	1440	2560	1289	2560	1290
5e4fc0464d1e4ccaca615b5d	User6	366923610	2020-02-21 12:34:30.380206	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763	2560	1440	2560	1289	2560	1290
5e4fc20d4d1e4ccaca617db8	User7	366924156	2020-02-21 12:42:05.456181	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fc2124d1e4ccaca617e38	User7	366924162	2020-02-21 12:42:10.561213	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fc2484d1e4ccaca618351	Alluserspreauth	366924226	2020-02-21 12:43:04.178859	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763	2560	1440	2560	1289	2560	1290
5e4fc3d44d1e4ccaca618744	Alluserspreauth	366924623	2020-02-21 12:49:40.105595	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fc3d54d1e4ccaca618758	Alluserspreauth	366924626	2020-02-21 12:49:41.506326	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e4fcd884d1e4ccaca618833	Alluserspreauth	366926620	2020-02-21 13:31:04.217981	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	902	1920	902
5e4fd1524d1e4ccaca618a24	Alluserspreauth	366927580	2020-02-21 13:47:14.630135	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	263	360	588
5e4fd1674d1e4ccaca618b05	User2	366927605	2020-02-21 13:47:35.980857	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	560
5e4fd1dc4d1e4ccaca618f0d	Alluserspreauth	366927748	2020-02-21 13:49:32.613104	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	588
5e4fd1e54d1e4ccaca618f15	Alluserspreauth	366927758	2020-02-21 13:49:41.992085	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36	360	640	360	560	360	588
5e4fd2ca4d1e4ccaca618f19	Alluserspreauth	366927991	2020-02-21 13:53:30.290889	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	900	1853	900
5e4fd2e14d1e4ccaca618f43	User3	366928013	2020-02-21 13:53:53.035468	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	900	1853	900
5e4fd3054d1e4ccaca619112	Alluserspreauth	366928050	2020-02-21 13:54:29.054084	Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0	396	744	396	382	396	893
5e4fd3464d1e4ccaca6195d1	Alluserspreauth	366928127	2020-02-21 13:55:34.837613	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	900	1853	900
5e4fd9ee4d1e4ccaca6197d7	Alluserspreauth	366929672	2020-02-21 14:23:58.276332	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e4fd9f94d1e4ccaca619832	User4	366929683	2020-02-21 14:24:09.811390	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e4fdbbe4d1e4ccaca619e3a	Alluserspreauth	366930020	2020-02-21 14:31:42.811834	Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0	360	736	360	680	360	680
5e4fe4e44d1e4ccaca619f21	Alluserspreauth	366931488	2020-02-21 15:10:44.182547	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	932	1850	932
5e4fe4e54d1e4ccaca619f30	User1	366931489	2020-02-21 15:10:45.923148	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	902	1920	902
5e4fe4e94d1e4ccaca619f45	Alluserspreauth	366931492	2020-02-21 15:10:49.375530	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	932	1850	932
5e4fe4f74d1e4ccaca61a04d	User6	366931503	2020-02-21 15:11:03.249699	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	932	1850	932
5e4fe6534d1e4ccaca61b884	User7	366931782	2020-02-21 15:16:51.961243	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fe6594d1e4ccaca61b893	User7	366931786	2020-02-21 15:16:57.171378	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fe7134d1e4ccaca61c654	Alluserspreauth	366931937	2020-02-21 15:20:03.780870	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e4fe72c4d1e4ccaca61c66a	Alluserspreauth	366931957	2020-02-21 15:20:28.443019	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e4fe9c24d1e4ccaca61c6f6	Alluserspreauth	366932377	2020-02-21 15:31:30.310389	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e4fe9c74d1e4ccaca61c70b	Alluserspreauth	366932383	2020-02-21 15:31:35.930276	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
