session_id,event_type,screen_x,screen_y,timestamp,is_bot
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607555,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607247,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607295,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094603438,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094606983,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607584,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607284,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094604361,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094603968,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607232,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094604009,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094603402,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094603948,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094603854,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,907.0,603.0,1656094607552,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,794.0,645.0,1656094564470,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,947.0,502.0,1656094565909,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,559.0,428.0,1656094560006,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,790.0,633.0,1656094564741,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,792.0,651.0,1656094564062,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,790.0,632.0,1656094564760,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,766.0,533.0,1656094562448,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,89.0,154.0,1656094560442,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,792.0,651.0,1656094564087,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,803.0,561.0,1656094563754,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,1438.0,938.0,1656094565238,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,1141.0,838.0,1656094561386,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,302.0,274.0,1656094562487,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,633.0,516.0,1656094563402,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,1080.0,813.0,1656094559137,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,794.0,645.0,1656094564468,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,792.0,651.0,1656094564105,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,790.0,631.0,1656094564773,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,205.0,201.0,1656094562554,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,860.0,560.0,1656094560839,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,456.0,372.0,1656094562468,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,296.0,242.0,1656094560752,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,890.0,608.0,1656094562411,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,1537.0,898.0,1656094565371,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,992.0,720.0,1656094560907,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,1140.0,831.0,1656094561313,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,1141.0,833.0,1656094561364,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,794.0,645.0,1656094564402,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,1178.0,791.0,1656094559357,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,728.0,563.0,1656094563532,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,443.0,396.0,1656094563342,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,793.0,634.0,1656094563989,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,803.0,569.0,1656094563656,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,2,1323.0,933.0,1656094565040,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,1139.0,830.0,1656094561256,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,5,92.0,142.0,1656094563109,0
7194839a-4cc2-4ac8-b1e6-47f8bd5f8d67,3,792.0,651.0,1656094564128,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153924,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154109,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,270.96332,303.0547,1656097153440,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,551.2698,509.62512,1656097147824,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153841,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154024,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151142,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,550.0765,179.45486,1656097155207,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153941,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151474,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151258,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151241,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,516.3549,278.7566,1656097155190,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153892,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151071,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153857,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,185.30344,217.45047,1656097153140,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153790,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,29.123947,140.51141,1656097152811,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154092,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151341,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153823,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151293,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151225,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151390,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,605.86194,541.35126,1656097196478,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,608.10754,553.39966,1656097195974,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,607.0604,606.8808,1656097203618,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,711.4031,675.0304,1656097217762,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,803.4436,472.83145,1656097222426,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,879.6038,327.73853,1656097222777,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,756.5735,574.26117,1656097222375,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,657.068,643.2366,1656097217392,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,993.2491,151.01532,1656097222810,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,894.4178,165.55539,1656097165825,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,814.22894,297.98438,1656097165792,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,681.7955,365.54263,1656097193294,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,896.25146,142.99525,1656097190858,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,633.9554,454.23315,1656097193594,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,625.26733,466.47968,1656097193849,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,737.265,281.94794,1656097193224,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,798.859,189.19212,1656097193191,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,754.76184,270.86615,1656097187380,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,505.3557,328.77692,1656097160491,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1357.2737,837.882,1656097161907,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1181.5269,732.57654,1656097161157,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,45.499664,119.15259,1656097159098,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1032.7352,556.1676,1656097162740,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,400.67816,245.01347,1656097160440,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1262.4279,804.29285,1656097161423,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,790.6668,359.52985,1656097163621,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,989.5904,617.5825,1656097161109,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,599.07275,372.42523,1656097160774,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,464.6726,105.059906,1656097155953,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,939.69653,476.602,1656097163043,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,881.54297,554.05804,1656097160841,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,177.93947,132.3227,1656097160111,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,286.8011,184.10364,1656097160158,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1206.1062,722.74255,1656097162691,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,196.9534,153.35034,1656097156306,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,785.83105,470.26035,1656097160810,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1097.0186,674.6306,1656097161131,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,1125.0188,636.0109,1656097162707,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,622.47876,105.07002,1656097155662,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,1377.5118,841.7003,1656097162136,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,361.7982,161.34396,1656097156275,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,851.8995,396.83676,1656097163075,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,75.84796,126.68944,1656097156341,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153973,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151457,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,422.56494,452.9272,1656097149241,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151325,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,410.51965,426.78833,1656097150823,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,288.09595,361.82037,1656097152273,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153958,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154041,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151442,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,166.54257,269.7091,1656097152307,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151207,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,159.74356,227.04417,1656097150259,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,277.63132,318.66202,1656097149273,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151276,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,376.34354,381.4331,1656097153493,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151127,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,227.1926,314.7007,1656097150309,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151025,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151158,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,93.97014,151.32173,1656097149646,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153990,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154057,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151357,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151019,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,87.07001,181.92262,1656097152358,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151091,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153773,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153755,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151081,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151106,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151308,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151408,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151508,0
07a37ac3-157b-476f-bba7-bd185e7e0410,5,447.50745,467.67413,1656097154575,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153808,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154007,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151424,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151191,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097153907,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151042,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,445.7173,455.29828,1656097154275,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,183.69731,203.26175,1656097149306,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151491,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,410.0,426.0,1656097151374,0
07a37ac3-157b-476f-bba7-bd185e7e0410,2,327.66565,352.102,1656097150757,0
07a37ac3-157b-476f-bba7-bd185e7e0410,3,401.0,413.0,1656097154074,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1487.3672,413.15234,1656334848906,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1524.5039,408.39844,1656334848011,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1876.9844,934.78125,1656334809555,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,992.84766,187.57812,1656334806855,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1355.1914,302.46875,1656334805522,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,2123.6836,1084.5039,1656334809489,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1043.7773,240.11328,1656334807905,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1356.8125,236.9336,1656334806555,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1016.2383,186.23828,1656334806488,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1557.5742,489.47656,1656334810072,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,2040.3633,677.70703,1656334807987,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1655.7578,671.33984,1656334809655,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1868.7617,591.84766,1656334807971,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1510.9062,325.98047,1656334810155,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1530.582,413.3711,1656334810106,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1295.2852,214.08594,1656334806822,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1740.5352,776.4375,1656334809622,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1429.7148,351.85938,1656334805304,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,952.58594,225.1289,1656334805571,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1417.1133,228.5586,1656334806805,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1164.0078,229.34766,1656334806522,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1419.4922,408.69922,1656334807939,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1663.2148,506.23047,1656334807956,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1950.0508,984.125,1656334809538,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1180.625,311.94922,1656334807922,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,911.52344,164.03516,1656334806282,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,2022.6562,1024.0664,1656334809522,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,911.3906,171.71875,1656334807124,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,930.3711,168.58203,1656334807667,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,2186.9844,1127.6289,1656334809032,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1123.3984,250.36719,1656334805555,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1442.4922,236.9336,1656334806572,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1257.4062,236.9336,1656334806538,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1804.6836,866.66797,1656334809589,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1613.8945,587.28906,1656334810024,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,910.6211,144.75,1656334805841,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1429.7148,351.85938,1656334805288,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1481.5898,433.8164,1656334801673,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1449.2344,353.08203,1656334802656,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1044.3008,320.70703,1656334803937,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1434.7422,445.0664,1656334799296,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,946.8125,238.22266,1656334803121,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1464.0156,379.1211,1656334802440,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1358.0703,379.95703,1656334798698,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,904.52734,174.0586,1656334800870,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1432.3047,445.0664,1656334799256,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1044.0078,345.85938,1656334800521,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1294.9375,474.15234,1656334804038,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1182.6484,257.95312,1656334801355,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,950.60156,338.26562,1656334800539,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1028.4062,261.54688,1656334803088,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1427.1055,330.95312,1656334802696,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1434.5859,389.02344,1656334800017,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1437.5742,437.19922,1656334798289,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1114.0938,283.4414,1656334803072,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1279.2539,306.58984,1656334803038,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1221.9609,437.71875,1656334804004,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1429.8359,402.17188,1656334799776,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,916.27734,169.71875,1656334803677,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1605.707,757.59375,1656334796973,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1292.5859,292.71875,1656334801373,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1123.4844,393.0078,1656334803971,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1486.832,757.59375,1656334796922,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1410.8516,467.98828,1656334864348,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1408.4141,445.83203,1656334863930,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1443.9102,409.88672,1656334862170,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1470.7266,578.83984,1656334882937,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1355.9219,413.1875,1656334885332,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1418.0391,475.83203,1656334885265,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1465.8789,552.6758,1656334879366,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1657.0586,248.51562,1656334806638,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1411.2578,429.9922,1656334804905,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1546.7617,253.14453,1656334806772,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1139.168,197.00781,1656334806838,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1571.8008,233.3086,1656334806606,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,2199.0625,1143.1562,1656334808639,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1434.3594,379.96094,1656334805064,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,2160.9648,756.5039,1656334808005,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,987.2656,160.28516,1656334887671,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1364.5273,316.64453,1656334803005,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1386.7891,522.2461,1656334804104,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1435.2695,353.57422,1656334800296,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1781.1367,714.2656,1656334797939,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1698.1055,747.8281,1656334797088,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1796.1523,634.34766,1656334798072,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1464.3125,343.85938,1656334801408,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1283.082,350.41016,1656334800489,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1378.4492,318.28906,1656334801390,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1561.9102,364.64844,1656334801439,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1470.418,451.09766,1656334801841,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1724.3477,564.4414,1656334798105,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1002.6875,207.8125,1656334801322,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1371.2188,387.17578,1656334798489,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1607.25,495.14453,1656334798139,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1522.625,454.69922,1656334798173,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1436.0859,361.73828,1656334800189,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1429.8438,409.51953,1656334799559,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1413.168,486.1914,1656334871034,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1410.0234,525.7383,1656334871357,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1127.4883,323.78516,1656334892248,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1036.0703,219.35938,1656334891348,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1258.0391,305.79297,1656334888498,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1223.1758,315.8047,1656334891263,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1125.0039,235.8086,1656334893248,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1003.4414,206.51953,1656334888447,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,931.21875,162.60156,1656334887965,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1019.3711,168.0625,1656334887498,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1048.3086,278.3125,1656334892215,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1211.418,378.0,1656334892349,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1370.0898,347.77344,1656334888531,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1105.75,249.60938,1656334888464,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1166.1289,162.21094,1656334893348,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1309.6133,347.5547,1656334887114,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1248.3633,462.53906,1656334893181,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1280.0391,399.3164,1656334891248,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1368.0586,435.35938,1656334889848,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1288.9375,543.5742,1656334892481,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1292.75,575.6992,1656334892744,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,1327.5938,464.6211,1656334890898,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1113.5703,246.75781,1656334891297,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1106.3828,188.82812,1656334887382,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1256.6641,458.25,1656334892415,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1248.2539,283.20312,1656334887198,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,923.78516,162.60156,1656334888141,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1160.6406,348.0547,1656334893214,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,5,934.52734,169.90234,1656334891912,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,1203.582,210.01953,1656334887331,0
004f4522-ed15-41cf-a983-6b0f4f0b8878,2,961.72656,178.625,1656334891698,0
bc7b98cd-4eba-4da9-91af-4850504e006c,2,497.33334,442.0,1656337893116,0
bc7b98cd-4eba-4da9-91af-4850504e006c,2,54.666668,140.66667,1656337894133,0
bc7b98cd-4eba-4da9-91af-4850504e006c,2,295.33334,308.6667,1656337895847,0
